Datetime,USGS_flow
2017-05-28,983.17706
2017-05-29,1196.2709
2017-05-30,1340.9375
2017-05-31,1519.8959
2017-06-01,1498.6459
2017-06-02,1806.3541
2017-06-03,2054.2708
2017-06-04,1973.2291
2017-06-05,1901.4584
2017-06-06,2044.1666
2017-06-07,1948.0209
2017-06-08,2001.7709
2017-06-09,1697.2916
2017-06-10,1742.9166
2017-06-11,1703.3334
2017-06-12,1507.0834
2017-06-13,1292.9166
2017-06-14,1040.9166
2017-06-15,1011.1667
2017-06-16,1073.0209
2017-06-17,1178.8541
2017-06-18,1119.2709
2017-06-19,1129.1979
2017-06-20,1073.8021
2017-06-21,1114.7084
2017-06-22,1077.8438
2017-06-23,983.5833
2017-06-24,861.6458
2017-06-25,772.7083
2017-06-26,702.0
2017-06-27,657.3333
2017-06-28,626.46875
2017-06-29,558.4583
2017-06-30,485.58334
2017-07-01,412.0104
2017-07-02,374.27084
2017-07-03,358.3229
2017-07-04,341.39584
2017-07-05,331.08334
2017-07-06,319.52084
2017-07-07,295.04166
2017-07-08,280.29166
2017-07-09,259.60416
2017-07-10,243.77083
2017-07-11,250.08333
2017-07-12,225.0625
2017-07-13,218.53125
2017-07-14,213.84375
2017-07-15,245.70833
2017-07-16,246.05208
2017-07-17,215.83333
2017-07-18,209.94792
2017-07-19,201.84375
2017-07-20,209.78125
2017-07-21,189.875
2017-07-22,187.375
2017-07-23,172.71875
2017-07-24,169.05208
2017-07-25,166.21875
2017-07-26,184.4375
2017-07-27,174.48958
2017-07-28,153.89583
2017-07-29,144.09375
2017-07-30,135.17708
2017-07-31,129.66667
2017-08-01,123.666664
2017-08-02,117.458336
2017-08-03,109.354164
2017-08-04,103.875
2017-08-05,100.93125
2017-08-06,95.3698
2017-08-07,94.31042
2017-08-08,119.114586
2017-08-09,151.61458
2017-08-10,130.3125
2017-08-11,110.333336
2017-08-12,103.645836
2017-08-13,96.79063
2017-08-14,94.26771
2017-08-15,92.93437
2017-08-16,92.28229
2017-08-17,85.94063
2017-08-18,80.29479
2017-08-19,76.572914
2017-08-20,76.36562
2017-08-21,75.844795
2017-08-22,81.80417
2017-08-23,88.75521
2017-08-24,91.70209
2017-08-25,83.32917
2017-08-26,80.31354
2017-08-27,77.17604
2017-08-28,73.88333
2017-08-29,77.06875
2017-08-30,79.4375
2017-08-31,117.52292
2017-09-01,107.808334
2017-09-02,91.84688
2017-09-03,85.67604
2017-09-04,81.76459
2017-09-05,79.34583
2017-09-06,154.76042
2017-09-07,171.21875
2017-09-08,169.4375
2017-09-09,151.52083
2017-09-10,104.375
2017-09-11,100.16458
2017-09-12,97.51771
2017-09-13,93.90625
2017-09-14,95.504166
2017-09-15,109.33437
2017-09-16,144.01042
2017-09-17,115.114586
2017-09-18,103.833336
2017-09-19,108.38261
2017-09-20,131.29167
2017-09-21,121.395836
2017-09-22,97.53579
2017-09-23,99.10645
2017-09-24,109.65435
2017-09-25,108.625
2017-09-26,104.947914
2017-09-27,111.02812
2017-09-28,118.125
2017-09-29,114.875
2017-09-30,124.28125
2017-10-01,133.19792
2017-10-02,121.614586
2017-10-03,100.390625
2017-10-04,115.208336
2017-10-05,100.652084
2017-10-06,97.71146
2017-10-07,93.27292
2017-10-08,100.79479
2017-10-09,98.01146
2017-10-10,92.92396
2017-10-11,102.36667
2017-10-12,93.322914
2017-10-13,84.22083
2017-10-14,88.99062
2017-10-15,76.93125
2017-10-16,92.66979
2017-10-17,86.99375
2017-10-18,85.47708
2017-10-19,82.683334
2017-10-20,82.41979
2017-10-21,79.77187
2017-10-22,80.61354
2017-10-23,83.14375
2017-10-24,75.425
2017-10-25,74.63959
2017-10-26,74.754166
2017-10-27,71.285416
2017-10-28,71.45937
2017-10-29,71.657295
2017-10-30,71.56146
2017-10-31,69.03021
2017-11-01,65.887505
2017-11-02,66.390625
2017-11-03,64.63646
2017-11-04,63.54375
2017-11-05,66.99062
2017-11-06,67.50938
2017-11-07,57.077084
2017-11-08,51.170834
2017-11-09,79.54479
2017-11-10,73.441666
2017-11-11,61.288544
2017-11-12,53.125
2017-11-13,69.27292
2017-11-14,66.546875
2017-11-15,50.635418
2017-11-16,66.9625
2017-11-17,74.57917
2017-11-18,47.89479
2017-11-19,78.03021
2017-11-20,75.094795
2017-11-21,75.0625
2017-11-22,75.87292
2017-11-23,75.722916
2017-11-24,75.464584
2017-11-25,66.63958
2017-11-26,69.00729
2017-11-27,70.55312
2017-11-28,62.4875
2017-11-29,56.066666
2017-11-30,57.120834
2017-12-01,68.29063
2017-12-02,60.884377
2017-12-03,65.05
2017-12-04,45.213634
2017-12-05,53.550003
2017-12-06,53.85
2017-12-07,54.15
2017-12-08,54.3
2017-12-09,54.4
2017-12-10,54.5
2017-12-11,54.6
2017-12-12,54.6
2017-12-13,54.25
2017-12-14,53.75
2017-12-15,53.55
2017-12-16,53.45
2017-12-17,53.0
2017-12-18,52.3
2017-12-19,51.6
2017-12-20,50.949997
2017-12-21,50.449997
2017-12-22,49.9
2017-12-23,49.4
2017-12-24,48.7
2017-12-25,47.85
2017-12-26,47.4
2017-12-27,47.0
2017-12-28,46.5
2017-12-29,46.1
2017-12-30,45.6
2017-12-31,45.199997
2018-01-01,44.800003
2018-01-02,44.4
2018-01-03,44.0
2018-01-04,43.6
2018-01-05,43.3
2018-01-06,43.2
2018-01-07,43.15
2018-01-08,43.05
2018-01-09,43.0
2018-01-10,42.9
2018-01-11,42.9
2018-01-12,42.9
2018-01-13,42.9
2018-01-14,42.9
2018-01-15,42.9
2018-01-16,42.95
2018-01-17,42.85
2018-01-18,42.65
2018-01-19,42.45
2018-01-20,42.25
2018-01-21,42.1
2018-01-22,42.2
2018-01-23,42.3
2018-01-24,42.35
2018-01-25,41.85
2018-01-26,41.75
2018-01-27,41.45
2018-01-28,41.550003
2018-01-29,42.2
2018-01-30,43.0
2018-01-31,43.0
2018-02-01,43.05
2018-02-02,42.45
2018-02-03,42.15
2018-02-04,42.25
2018-02-05,42.05
2018-02-06,41.6
2018-02-07,41.15
2018-02-08,41.550003
2018-02-09,42.25
2018-02-10,42.3
2018-02-11,41.1
2018-02-12,38.45
2018-02-13,38.35
2018-02-14,37.85
2018-02-15,37.3
2018-02-16,35.9
2018-02-17,36.199997
2018-02-18,36.6
2018-02-19,36.25
2018-02-20,35.05
2018-02-21,35.0
2018-02-22,35.0
2018-02-23,35.0
2018-02-24,35.0
2018-02-25,35.05
2018-02-26,36.15
2018-02-27,37.65
2018-02-28,38.85
2018-03-01,39.9
2018-03-02,40.95
2018-03-03,41.3
2018-03-04,41.45
2018-03-05,40.6
2018-03-06,40.0
2018-03-07,41.35
2018-03-08,42.75
2018-03-09,43.55
2018-03-10,43.699997
2018-03-11,43.6
2018-03-12,43.449997
2018-03-13,42.8
2018-03-14,42.050003
2018-03-15,41.3
2018-03-16,44.685715
2018-03-17,46.915627
2018-03-18,44.04271
2018-03-19,45.6125
2018-03-20,43.366665
2018-03-21,49.651043
2018-03-22,50.71875
2018-03-23,74.964584
2018-03-24,59.59479
2018-03-25,60.052082
2018-03-26,53.853127
2018-03-27,48.077084
2018-03-28,54.73125
2018-03-29,48.017708
2018-03-30,50.38646
2018-03-31,55.54375
2018-04-01,64.76666
2018-04-02,74.47188
2018-04-03,60.95625
2018-04-04,65.79375
2018-04-05,62.810417
2018-04-06,68.9125
2018-04-07,76.57396
2018-04-08,111.092705
2018-04-09,92.06979
2018-04-10,88.58437
2018-04-11,99.2
2018-04-12,135.53125
2018-04-13,99.72813
2018-04-14,92.09479
2018-04-15,99.938545
2018-04-16,96.84375
2018-04-17,113.854164
2018-04-18,86.777084
2018-04-19,100.17917
2018-04-20,94.10313
2018-04-21,90.979164
2018-04-22,138.88542
2018-04-23,197.61458
2018-04-24,216.6875
2018-04-25,235.34375
2018-04-26,285.77084
2018-04-27,370.53125
2018-04-28,499.83334
2018-04-29,612.1458
2018-04-30,499.96875
2018-05-01,353.58334
2018-05-02,293.96875
2018-05-03,260.8021
2018-05-04,236.91667
2018-05-05,266.4479
2018-05-06,326.72916
2018-05-07,559.9167
2018-05-08,739.7292
2018-05-09,891.0417
2018-05-10,997.3958
2018-05-11,988.28125
2018-05-12,906.82294
2018-05-13,709.21875
2018-05-14,569.80206
2018-05-15,542.625
2018-05-16,597.5833
2018-05-17,771.6667
2018-05-18,827.0833
2018-05-19,674.6042
2018-05-20,677.94794
2018-05-21,694.9792
2018-05-22,768.67706
2018-05-23,784.2917
2018-05-24,749.03125
2018-05-25,894.44794
2018-05-26,1073.1875
2018-05-27,999.4792
2018-05-28,927.84375
2018-05-29,813.48956
2018-05-30,744.80206
2018-05-31,839.8958
2018-06-01,891.61456
2018-06-02,744.7292
2018-06-03,745.8333
2018-06-04,760.36456
2018-06-05,771.09375
2018-06-06,767.2292
2018-06-07,650.4375
2018-06-08,594.19794
2018-06-09,575.1458
2018-06-10,548.82294
2018-06-11,477.2396
2018-06-12,388.125
2018-06-13,356.8021
2018-06-14,341.75
2018-06-15,328.21875
2018-06-16,305.45834
2018-06-17,292.3021
2018-06-18,302.89584
2018-06-19,257.83334
2018-06-20,227.38542
2018-06-21,208.59375
2018-06-22,192.84375
2018-06-23,178.27083
2018-06-24,165.92708
2018-06-25,160.97917
2018-06-26,170.55208
2018-06-27,161.11458
2018-06-28,155.0
2018-06-29,148.73958
2018-06-30,145.01042
2018-07-01,132.19792
2018-07-02,169.08333
2018-07-03,209.75
2018-07-04,207.71875
2018-07-05,203.4375
2018-07-06,200.78125
2018-07-07,195.75
2018-07-08,192.03125
2018-07-09,133.97188
2018-07-10,148.94792
2018-07-11,136.02083
2018-07-12,150.17708
2018-07-13,133.64583
2018-07-14,127.104164
2018-07-15,126.510414
2018-07-16,116.5
2018-07-17,118.885414
2018-07-18,109.739586
2018-07-19,97.26667
2018-07-20,93.32709
2018-07-21,93.65625
2018-07-22,89.84062
2018-07-23,102.61562
2018-07-24,88.73333
2018-07-25,83.86146
2018-07-26,82.56146
2018-07-27,78.04896
2018-07-28,75.83125
2018-07-29,73.206245
2018-07-30,71.456245
2018-07-31,69.24479
2018-08-01,68.785416
2018-08-02,70.123955
2018-08-03,70.66563
2018-08-04,63.25
2018-08-05,62.463543
2018-08-06,59.421875
2018-08-07,57.58646
2018-08-08,55.947918
2018-08-09,54.736458
2018-08-10,53.45625
2018-08-11,53.058334
2018-08-12,53.064583
2018-08-13,53.165627
2018-08-14,55.80104
2018-08-15,57.75625
2018-08-16,57.603127
2018-08-17,64.11354
2018-08-18,65.09479
2018-08-19,63.291664
2018-08-20,58.067707
2018-08-21,57.35625
2018-08-22,68.98333
2018-08-23,119.20521
2018-08-24,84.04063
2018-08-25,72.09688
2018-08-26,66.23646
2018-08-27,62.316666
2018-08-28,61.70625
2018-08-29,59.975
2018-08-30,57.92604
2018-08-31,55.272915
2018-09-01,54.8
2018-09-02,55.12604
2018-09-03,54.297916
2018-09-04,52.962498
2018-09-05,51.510418
2018-09-06,52.22708
2018-09-07,52.191666
2018-09-08,52.190624
2018-09-09,51.125
2018-09-10,48.7375
2018-09-11,47.651043
2018-09-12,45.775
2018-09-13,44.801044
2018-09-14,44.516666
2018-09-15,44.026043
2018-09-16,43.096874
2018-09-17,43.3
2018-09-18,43.88646
2018-09-19,43.177086
2018-09-20,43.79271
2018-09-21,41.797916
2018-09-22,37.91042
2018-09-23,37.014584
2018-09-24,38.16042
2018-09-25,37.19167
2018-09-26,36.9625
2018-09-27,37.233334
2018-09-28,37.077084
2018-09-29,37.207294
2018-09-30,36.702084
2018-10-01,35.4
2018-10-02,36.775
2018-10-03,57.651043
2018-10-04,66.47708
2018-10-05,104.01666
2018-10-06,80.41563
2018-10-07,66.03021
2018-10-08,61.419792
2018-10-09,56.794792
2018-10-10,57.892708
2018-10-11,58.766666
2018-10-12,58.04375
2018-10-13,56.696877
2018-10-14,57.117706
2018-10-15,45.80625
2018-10-16,50.34271
2018-10-17,53.397915
2018-10-18,53.628124
2018-10-19,51.911457
2018-10-20,50.326042
2018-10-21,50.721874
2018-10-22,51.53958
2018-10-23,60.43125
2018-10-24,62.40625
2018-10-25,57.898956
2018-10-26,57.505207
2018-10-27,54.108334
2018-10-28,54.579166
2018-10-29,53.827084
2018-10-30,52.00833
2018-10-31,41.954166
2018-11-01,51.446877
2018-11-02,53.47708
2018-11-03,55.056248
2018-11-04,49.471874
2018-11-05,50.21875
2018-11-06,47.254166
2018-11-07,42.388542
2018-11-08,40.25104
2018-11-09,37.28125
2018-11-10,45.81875
2018-11-11,40.67917
2018-11-12,44.35
2018-11-13,43.93854
2018-11-14,48.104168
2018-11-15,44.941666
2018-11-16,42.93125
2018-11-17,43.70842
2018-11-18,40.558334
2018-11-19,51.00833
2018-11-20,55.37604
2018-11-21,48.189583
2018-11-22,39.628124
2018-11-23,37.940624
2018-11-24,39.955208
2018-11-25,37.26154
2018-11-26,31.45
2018-11-27,28.95
2018-11-28,31.199999
2018-11-29,38.85
2018-11-30,40.449997
2018-12-01,37.6
2018-12-02,35.05
2018-12-03,33.65
2018-12-04,30.55
2018-12-05,26.849998
2018-12-06,24.3
2018-12-07,25.95
2018-12-08,43.35
2018-12-09,44.95
2018-12-10,39.25
2018-12-11,37.699997
2018-12-12,36.949997
2018-12-13,39.550003
2018-12-14,39.9
2018-12-15,35.9
2018-12-16,31.45
2018-12-17,29.2
2018-12-18,29.2
2018-12-19,29.3
2018-12-20,29.099998
2018-12-21,29.4
2018-12-22,29.400002
2018-12-23,31.3
2018-12-24,32.5
2018-12-25,31.3
2018-12-26,30.400002
2018-12-27,28.7
2018-12-28,27.099998
2018-12-29,26.8
2018-12-30,26.9
2018-12-31,26.45
2019-01-01,26.35
2019-01-02,27.099998
2019-01-03,28.85
2019-01-04,32.25
2019-01-05,34.85
2019-01-06,37.1
2019-01-07,37.55
2019-01-08,36.65
2019-01-09,35.65
2019-01-10,34.65
2019-01-11,33.7
2019-01-12,32.65
2019-01-13,30.2
2019-01-14,29.45
2019-01-15,30.85
2019-01-16,34.3
2019-01-17,33.949997
2019-01-18,31.099998
2019-01-19,32.7
2019-01-20,35.85
2019-01-21,36.85
2019-01-22,35.9
2019-01-23,35.85
2019-01-24,36.85
2019-01-25,37.45
2019-01-26,36.4
2019-01-27,35.3
2019-01-28,33.35
2019-01-29,31.45
2019-01-30,30.9
2019-01-31,29.900002
2019-02-01,30.5
2019-02-02,32.9
2019-02-03,35.199997
2019-02-04,36.05
2019-02-05,35.949997
2019-02-06,36.2
2019-02-07,35.6
2019-02-08,34.45
2019-02-09,33.65
2019-02-10,34.0
2019-02-11,36.4
2019-02-12,38.0
2019-02-13,39.800003
2019-02-14,38.3
2019-02-15,35.9
2019-02-16,34.0
2019-02-17,33.8
2019-02-18,33.95
2019-02-19,31.949999
2019-02-20,29.35
2019-02-21,30.75
2019-02-22,33.699997
2019-02-23,37.75
2019-02-24,40.25
2019-02-25,42.15
2019-02-26,43.699997
2019-02-27,44.0
2019-02-28,42.699997
2019-03-01,39.5
2019-03-02,36.550003
2019-03-03,34.25
2019-03-04,34.25
2019-03-05,36.05
2019-03-06,39.7
2019-03-07,40.85
2019-03-08,40.4
2019-03-09,39.15
2019-03-10,39.2
2019-03-11,41.6
2019-03-12,43.6
2019-03-13,45.75
2019-03-14,46.050003
2019-03-15,43.8
2019-03-16,43.35
2019-03-17,43.85
2019-03-18,42.699997
2019-03-19,38.4
2019-03-20,35.949997
2019-03-21,34.2
2019-03-22,33.449997
2019-03-23,35.1
2019-03-24,35.699997
2019-03-25,33.5
2019-03-26,33.4
2019-03-27,34.95
2019-03-28,35.0
2019-03-29,33.75
2019-03-30,30.599998
2019-03-31,28.6
2019-04-01,30.45
2019-04-02,47.12
2019-04-03,49.316666
2019-04-04,51.64896
2019-04-05,59.691666
2019-04-06,65.68958
2019-04-07,64.39896
2019-04-08,73.425
2019-04-09,89.0375
2019-04-10,81.657295
2019-04-11,58.672916
2019-04-12,74.842705
2019-04-13,77.808334
2019-04-14,73.08437
2019-04-15,78.6625
2019-04-16,77.24375
2019-04-17,71.15625
2019-04-18,78.941666
2019-04-19,96.45417
2019-04-20,133.36458
2019-04-21,161.28125
2019-04-22,161.29167
2019-04-23,168.01042
2019-04-24,206.46875
2019-04-25,261.71875
2019-04-26,339.1771
2019-04-27,462.39584
2019-04-28,521.01044
2019-04-29,505.0104
2019-04-30,413.90625
2019-05-01,320.0625
2019-05-02,263.1875
2019-05-03,248.84375
2019-05-04,266.33334
2019-05-05,310.9479
2019-05-06,401.9479
2019-05-07,485.4375
2019-05-08,437.75
2019-05-09,416.4896
2019-05-10,332.77084
2019-05-11,359.40625
2019-05-12,435.5
2019-05-13,666.63544
2019-05-14,846.0625
2019-05-15,977.9792
2019-05-16,1163.4375
2019-05-17,1255.3125
2019-05-18,933.09375
2019-05-19,757.375
2019-05-20,672.5208
2019-05-21,578.0417
2019-05-22,528.5833
2019-05-23,488.60416
2019-05-24,438.09375
2019-05-25,441.52084
2019-05-26,481.60416
2019-05-27,494.90625
2019-05-28,517.2708
2019-05-29,484.29166
2019-05-30,536.5625
2019-05-31,610.80206
2019-06-01,745.57294
2019-06-02,874.40625
2019-06-03,1044.6354
2019-06-04,1108.9584
2019-06-05,1201.4584
2019-06-06,1403.9584
2019-06-07,1755.7291
2019-06-08,2119.7937
2019-06-09,1431.4584
2019-06-10,1321.1459
2019-06-11,1391.4584
2019-06-12,1500.7291
2019-06-13,1559.4791
2019-06-14,1823.9584
2019-06-15,1698.125
2019-06-16,1703.75
2019-06-17,1546.9791
2019-06-18,1372.1875
2019-06-19,1423.75
2019-06-20,1519.4791
2019-06-21,1482.1875
2019-06-22,1235.9375
2019-06-23,1011.8125
2019-06-24,890.26044
2019-06-25,933.63544
2019-06-26,996.7292
2019-06-27,1029.5209
2019-06-28,1052.1459
2019-06-29,1039.5521
2019-06-30,1050.375
2019-07-01,1123.875
2019-07-02,1011.11456
2019-07-03,944.9375
2019-07-04,866.86456
2019-07-05,768.3542
2019-07-06,715.625
2019-07-07,657.46875
2019-07-08,620.01044
2019-07-09,555.4583
2019-07-10,514.5
2019-07-11,486.9479
2019-07-12,455.625
2019-07-13,444.21875
2019-07-14,477.79166
2019-07-15,410.5625
2019-07-16,366.1354
2019-07-17,324.3021
2019-07-18,288.34375
2019-07-19,264.03125
2019-07-20,248.25
2019-07-21,231.88542
2019-07-22,223.65625
2019-07-23,217.80208
2019-07-24,208.6875
2019-07-25,204.78125
2019-07-26,193.625
2019-07-27,229.5625
2019-07-28,192.89583
2019-07-29,174.67708
2019-07-30,176.36458
2019-07-31,165.67708
2019-08-01,198.41667
2019-08-02,177.27083
2019-08-03,168.35417
2019-08-04,183.15625
2019-08-05,182.07292
2019-08-06,167.78125
2019-08-07,148.17708
2019-08-08,153.41667
2019-08-09,151.41667
2019-08-10,132.78125
2019-08-11,125.947914
2019-08-12,113.270836
2019-08-13,121.8125
2019-08-14,117.46875
2019-08-15,111.8125
2019-08-16,107.427086
2019-08-17,103.270836
2019-08-18,99.469795
2019-08-19,95.64375
2019-08-20,90.53646
2019-08-21,87.23125
2019-08-22,85.802086
2019-08-23,82.84737
2019-08-24,84.4375
2019-08-25,82.35104
2019-08-26,79.936455
2019-08-27,78.78021
2019-08-28,78.06562
2019-08-29,83.84895
2019-08-30,89.74792
2019-08-31,89.39167
2019-09-01,85.675
2019-09-02,82.20104
2019-09-03,81.0625
2019-09-04,82.140625
2019-09-05,79.77917
2019-09-06,94.527084
2019-09-07,92.11562
2019-09-08,91.870834
2019-09-09,190.88542
2019-09-10,173.52083
2019-09-11,205.26042
2019-09-12,202.29167
2019-09-13,172.89583
2019-09-14,163.83333
2019-09-15,156.88542
2019-09-16,89.77812
2019-09-17,77.50938
2019-09-18,81.87292
2019-09-19,72.816666
2019-09-20,66.94583
2019-09-21,68.58333
2019-09-22,68.19375
2019-09-23,66.58542
2019-09-24,64.359375
2019-09-25,63.521873
2019-09-26,63.68125
2019-09-27,62.447918
2019-09-28,71.89375
2019-09-29,97.0875
2019-09-30,94.145836
2019-10-01,75.24687
2019-10-02,71.40937
2019-10-03,69.86562
2019-10-04,66.84167
2019-10-05,64.98542
2019-10-06,66.34688
2019-10-07,65.38646
2019-10-08,66.31875
2019-10-09,63.501045
2019-10-10,62.654167
2019-10-11,53.18854
2019-10-12,61.171875
2019-10-13,63.147915
2019-10-14,64.203125
2019-10-15,60.027084
2019-10-16,61.770832
2019-10-17,60.536457
2019-10-18,62.310417
2019-10-19,59.322914
2019-10-20,62.22708
2019-10-21,63.620834
2019-10-22,67.4375
2019-10-23,67.59375
2019-10-24,52.618748
2019-10-25,65.296875
2019-10-26,68.21146
2019-10-27,67.82188
2019-10-28,44.808334
2019-10-29,57.9
2019-10-30,53.087498
2019-10-31,65.08646
2019-11-01,60.173958
2019-11-02,53.03229
2019-11-03,53.21875
2019-11-04,50.877083
2019-11-05,46.415627
2019-11-06,47.775
2019-11-07,50.83646
2019-11-08,50.09271
2019-11-09,50.64479
2019-11-10,50.036457
2019-11-11,53.09375
2019-11-12,39.53854
2019-11-13,54.38229
2019-11-14,42.778126
2019-11-15,49.620834
2019-11-16,48.253124
2019-11-17,41.516666
2019-11-18,52.327084
2019-11-19,44.91354
2019-11-20,49.984375
2019-11-21,48.017708
2019-11-22,37.834373
2019-11-23,39.83125
2019-11-24,43.604168
2019-11-25,46.662502
2019-11-26,36.128124
2019-11-27,38.46
2019-11-28,42.449997
2019-11-29,43.1
2019-11-30,43.05
2019-12-01,39.0
2019-12-02,41.449997
2019-12-03,38.89592
2019-12-04,36.952084
2019-12-05,33.111458
2019-12-06,32.720833
2019-12-07,36.695835
2019-12-08,36.016666
2019-12-09,34.75417
2019-12-10,34.13061
2019-12-11,29.8
2019-12-12,31.599998
2019-12-13,32.586956
2019-12-14,34.47292
2019-12-15,33.545002
2019-12-16,34.7
2019-12-17,36.3
2019-12-18,38.3
2019-12-19,40.45
2019-12-20,42.449997
2019-12-21,42.8
2019-12-22,42.8
2019-12-23,42.8
2019-12-24,42.8
2019-12-25,43.2
2019-12-26,43.7
2019-12-27,42.5
2019-12-28,40.199997
2019-12-29,38.65
2019-12-30,39.25
2019-12-31,40.75
